"","child","parent","length"
"743","DOID:5845","DOID:7",7
"744","DOID:5662","DOID:14566",5
"745","DOID:229","DOID:7",3
"746","DOID:5848","DOID:7",7
"747","DOID:227","DOID:7",7
"748","DOID:224","DOID:7",6
"749","DOID:225","DOID:225",1
"750","DOID:222","DOID:7",7
"751","DOID:223","DOID:7",7
"752","DOID:221","DOID:7",8
"753","DOID:4137","DOID:7",6
"754","DOID:4136","DOID:14566",6
"755","DOID:10554","DOID:7",4
"756","DOID:4131","DOID:7",6
"757","DOID:10550","DOID:7",10
"758","DOID:4138","DOID:7",5
"759","DOID:3671","DOID:7",7
"760","DOID:3672","DOID:14566",7
"761","DOID:3675","DOID:14566",6
"762","DOID:3674","DOID:14566",8
"763","DOID:3677","DOID:7",5
"764","DOID:5129","DOID:7",7
"765","DOID:13359","DOID:7",5
"766","DOID:13356","DOID:7",8
"767","DOID:13357","DOID:7",9
"768","DOID:13351","DOID:150",4
"769","DOID:13352","DOID:150",3
"770","DOID:13353","DOID:7",5
"771","DOID:12349","DOID:7",7
"772","DOID:12347","DOID:7",7
"773","DOID:12341","DOID:14566",5
"774","DOID:12342","DOID:14566",5
"775","DOID:754","DOID:0050117",7
"776","DOID:0080099","DOID:7",6
"777","DOID:0080098","DOID:7",6
"778","DOID:3417","DOID:14566",7
"779","DOID:3410","DOID:7",7
"780","DOID:3413","DOID:0014667",4
"781","DOID:11603","DOID:7",4
"782","DOID:0080091","DOID:7",6
"783","DOID:0080090","DOID:7",6
"784","DOID:0080093","DOID:7",6
"785","DOID:0080092","DOID:7",6
"786","DOID:3419","DOID:14566",7
"787","DOID:3418","DOID:7",6
"788","DOID:0080097","DOID:7",6
"789","DOID:0080096","DOID:7",6
"790","DOID:13768","DOID:0050117",4
"791","DOID:13767","DOID:0050117",4
"792","DOID:13760","DOID:0050117",5
"793","DOID:8030","DOID:14566",7
"794","DOID:8031","DOID:14566",6
"795","DOID:8036","DOID:14566",8
"796","DOID:8741","DOID:7",5
"797","DOID:8743","DOID:7",6
"798","DOID:8394","DOID:14566",8
"799","DOID:2997","DOID:14566",6
"800","DOID:2236","DOID:7",6
"801","DOID:2237","DOID:7",5
"802","DOID:2234","DOID:7",6
"803","DOID:2235","DOID:630",5
"804","DOID:2231","DOID:630",4
"805","DOID:420","DOID:7",4
"806","DOID:421","DOID:7",3
"807","DOID:422","DOID:7",6
"808","DOID:423","DOID:7",5
"809","DOID:424","DOID:7",5
"810","DOID:2239","DOID:7",6
"811","DOID:10230","DOID:7",8
"812","DOID:10236","DOID:150",4
"813","DOID:10234","DOID:7",5
"814","DOID:10235","DOID:7",9
"815","DOID:769","DOID:14566",7
"816","DOID:768","DOID:14566",9
"817","DOID:6425","DOID:14566",7
"818","DOID:6423","DOID:14566",9
"819","DOID:6132","DOID:7",5
"820","DOID:6139","DOID:14566",10
"821","DOID:6428","DOID:14566",8
"822","DOID:12986","DOID:7",5
"823","DOID:12987","DOID:7",6
"824","DOID:12984","DOID:14566",7
"825","DOID:5643","DOID:14566",6
"826","DOID:11181","DOID:7",8
"827","DOID:11180","DOID:7",7
"828","DOID:11186","DOID:0050117",5
"829","DOID:11184","DOID:7",8
"830","DOID:11189","DOID:7",6
"831","DOID:13169","DOID:14566",6
"832","DOID:13168","DOID:14566",6
"833","DOID:13160","DOID:14566",7
"834","DOID:13166","DOID:0050117",6
"835","DOID:12573","DOID:7",5
"836","DOID:12571","DOID:7",9
"837","DOID:12570","DOID:7",10
"838","DOID:12577","DOID:7",4
"839","DOID:12574","DOID:7",9
"840","DOID:11988","DOID:7",8
"841","DOID:4838","DOID:14566",5
"842","DOID:4839","DOID:14566",7
"843","DOID:11983","DOID:630",3
"844","DOID:4837","DOID:225",2
"845","DOID:11981","DOID:0014667",6
"846","DOID:9512","DOID:7",9
"847","DOID:9513","DOID:14566",8
"848","DOID:4830","DOID:14566",6
"849","DOID:11984","DOID:7",6
"850","DOID:14755","DOID:0014667",4
"851","DOID:14757","DOID:7",6
"852","DOID:14756","DOID:7",6
"853","DOID:14753","DOID:0014667",5
"854","DOID:14759","DOID:7",6
"855","DOID:5309","DOID:14566",7
"856","DOID:5308","DOID:14566",11
"857","DOID:5307","DOID:14566",7
"858","DOID:5306","DOID:14566",8
"859","DOID:5304","DOID:14566",11
"860","DOID:5303","DOID:14566",9
"861","DOID:5302","DOID:14566",9
"862","DOID:5301","DOID:14566",9
"863","DOID:0050588","DOID:7",8
"864","DOID:0050589","DOID:7",4
"865","DOID:0050587","DOID:150",3
"866","DOID:0050584","DOID:0050117",6
"867","DOID:0050585","DOID:7",5
"868","DOID:0050580","DOID:7",5
"869","DOID:0050581","DOID:7",7
"870","DOID:3073","DOID:14566",8
"871","DOID:3071","DOID:14566",7
"872","DOID:3070","DOID:14566",4
"873","DOID:3076","DOID:14566",6
"874","DOID:11736","DOID:7",7
"875","DOID:3004","DOID:14566",6
"876","DOID:0050912","DOID:14566",7
"877","DOID:4003","DOID:14566",7
"878","DOID:4553","DOID:14566",7
"879","DOID:4000","DOID:14566",8
"880","DOID:2935","DOID:630",5
"881","DOID:2426","DOID:14566",4
"882","DOID:2425","DOID:14566",6
"883","DOID:4007","DOID:14566",6
"884","DOID:4006","DOID:14566",7
"885","DOID:4300","DOID:14566",8
"886","DOID:4301","DOID:14566",8
"887","DOID:4302","DOID:14566",8
"888","DOID:4303","DOID:14566",8
"889","DOID:4304","DOID:14566",8
"890","DOID:4005","DOID:14566",9
"891","DOID:4306","DOID:7",7
"892","DOID:4307","DOID:7",6
"893","DOID:4308","DOID:7",5
"894","DOID:9036","DOID:14566",7
"895","DOID:5531","DOID:14566",10
"896","DOID:3883","DOID:630",5
"897","DOID:2687","DOID:14566",6
"898","DOID:13127","DOID:7",9
"899","DOID:2685","DOID:14566",5
"900","DOID:7016","DOID:14566",7
"901","DOID:2683","DOID:14566",4
"902","DOID:2682","DOID:14566",5
"903","DOID:5166","DOID:14566",8
"904","DOID:1442","DOID:7",6
"905","DOID:2689","DOID:14566",6
"906","DOID:3089","DOID:7",5
"907","DOID:1114","DOID:14566",6
"908","DOID:3082","DOID:7",5
"909","DOID:3083","DOID:7",6
"910","DOID:3081","DOID:14566",5
"911","DOID:3086","DOID:7",7
"912","DOID:3087","DOID:7",7
"913","DOID:13129","DOID:7",7
"914","DOID:3330","DOID:7",7
"915","DOID:11472","DOID:14566",6
"916","DOID:14111","DOID:7",6
"917","DOID:14110","DOID:14566",7
"918","DOID:14116","DOID:7",5
"919","DOID:14115","DOID:0050117",4
"920","DOID:14118","DOID:0014667",5
"921","DOID:8488","DOID:7",6
"922","DOID:8483","DOID:7",6
"923","DOID:8482","DOID:7",7
"924","DOID:8481","DOID:7",7
"925","DOID:8484","DOID:0050117",5
"926","DOID:7725","DOID:7",8
"927","DOID:14239","DOID:0050117",5
"928","DOID:14233","DOID:7",7
"929","DOID:14230","DOID:7",7
"930","DOID:13938","DOID:7",4
"931","DOID:6307","DOID:7",5
"932","DOID:13934","DOID:7",7
"933","DOID:4953","DOID:0050117",3
"934","DOID:7439","DOID:7",6
"935","DOID:7438","DOID:14566",12
"936","DOID:7437","DOID:14566",8
"937","DOID:7436","DOID:14566",10
"938","DOID:7435","DOID:14566",11
"939","DOID:4480","DOID:7",7
"940","DOID:7430","DOID:14566",8
"941","DOID:11060","DOID:7",6
"942","DOID:6204","DOID:14566",6
"943","DOID:275","DOID:14566",6
"944","DOID:4488","DOID:14566",5
"945","DOID:1591","DOID:7",8
"946","DOID:1650","DOID:14566",7
"947","DOID:1307","DOID:150",3
"948","DOID:10919","DOID:150",3
"949","DOID:1659","DOID:14566",7
"950","DOID:10915","DOID:0014667",5
"951","DOID:10914","DOID:150",3
"952","DOID:10913","DOID:7",7
"953","DOID:5701","DOID:14566",7
"954","DOID:13884","DOID:7",6
"955","DOID:8578","DOID:14566",6
"956","DOID:0050118","DOID:0050117",3
"957","DOID:0050117","DOID:0050117",1
"958","DOID:0050116","DOID:0050117",6
"959","DOID:5700","DOID:14566",6
"960","DOID:5826","DOID:14566",6
"961","DOID:8573","DOID:7",5
"962","DOID:5825","DOID:14566",7
"963","DOID:240","DOID:7",7
"964","DOID:5823","DOID:14566",7
"965","DOID:5820","DOID:14566",9
"966","DOID:5821","DOID:14566",7
"967","DOID:248","DOID:14566",5
"968","DOID:5828","DOID:14566",11
"969","DOID:5829","DOID:14566",9
"970","DOID:3540","DOID:14566",10
"971","DOID:8106","DOID:14566",9
"972","DOID:3652","DOID:0014667",4
"973","DOID:3651","DOID:0014667",4
"974","DOID:3650","DOID:0014667",3
"975","DOID:3659","DOID:0014667",4
"976","DOID:1875","DOID:150",4
"977","DOID:1876","DOID:150",3
"978","DOID:13333","DOID:7",5
"979","DOID:12326","DOID:7",6
"980","DOID:12325","DOID:7",7
"981","DOID:4159","DOID:14566",5
"982","DOID:12323","DOID:7",6
"983","DOID:9651","DOID:7",5
"984","DOID:4154","DOID:7",5
"985","DOID:4157","DOID:0050117",5
"986","DOID:4156","DOID:0050117",5
"987","DOID:4151","DOID:14566",9
"988","DOID:9306","DOID:7",8
"989","DOID:4153","DOID:14566",9
"990","DOID:4152","DOID:14566",9
"991","DOID:11668","DOID:7",5
"992","DOID:11669","DOID:7",5
"993","DOID:3431","DOID:7",5
"994","DOID:11665","DOID:630",3
"995","DOID:3437","DOID:7",5
"996","DOID:3436","DOID:7",7
"997","DOID:11661","DOID:7",9
"998","DOID:0080077","DOID:7",5
"999","DOID:0080076","DOID:0014667",5
"1000","DOID:0080075","DOID:0014667",5
"1001","DOID:0080074","DOID:0080015",2
"1002","DOID:0080073","DOID:0080015",4
"1003","DOID:0080072","DOID:7",5
"1004","DOID:0080071","DOID:0014667",4
"1005","DOID:0080070","DOID:0014667",4
"1006","DOID:0080079","DOID:7",4
"1007","DOID:0080078","DOID:7",5
"1008","DOID:13743","DOID:14566",7
"1009","DOID:13742","DOID:14566",8
"1010","DOID:8012","DOID:14566",5
"1011","DOID:8013","DOID:14566",9
"1012","DOID:2748","DOID:0014667",6
"1013","DOID:2749","DOID:0014667",6
"1014","DOID:2218","DOID:7",6
"1015","DOID:2219","DOID:7",6
"1016","DOID:2742","DOID:7",4
"1017","DOID:2743","DOID:7",5
"1018","DOID:2216","DOID:7",6
"1019","DOID:2217","DOID:7",6
"1020","DOID:2746","DOID:0014667",6
"1021","DOID:2747","DOID:0014667",5
"1022","DOID:2212","DOID:7",5
"1023","DOID:2213","DOID:7",5
"1024","DOID:409","DOID:7",4
"1025","DOID:407","DOID:0050117",8
"1026","DOID:404","DOID:0050117",7
"1027","DOID:402","DOID:0050117",8
"1028","DOID:403","DOID:7",3
"1029","DOID:401","DOID:0050117",5
"1030","DOID:0050096","DOID:0050117",5
"1031","DOID:0050097","DOID:0050117",6
"1032","DOID:749","DOID:7",4
"1033","DOID:743","DOID:7",6
"1034","DOID:745","DOID:14566",6
"1035","DOID:746","DOID:14566",5
"1036","DOID:11518","DOID:7",7
"1037","DOID:10211","DOID:7",4
"1038","DOID:14039","DOID:7",5
"1039","DOID:0060080","DOID:14566",6
"1040","DOID:0060081","DOID:14566",6
"1041","DOID:0060082","DOID:14566",5
"1042","DOID:0060083","DOID:14566",4
"1043","DOID:0060084","DOID:14566",3
"1044","DOID:0060085","DOID:14566",3
"1045","DOID:0060086","DOID:14566",5
"1046","DOID:0060087","DOID:14566",5
"1047","DOID:0060088","DOID:14566",6
"1048","DOID:0060089","DOID:14566",4
"1049","DOID:3520","DOID:14566",7
"1050","DOID:0014667","DOID:0014667",1
"1051","DOID:3523","DOID:7",7
"1052","DOID:3522","DOID:7",8
"1053","DOID:3525","DOID:7",8
"1054","DOID:11516","DOID:7",4
"1055","DOID:3526","DOID:7",7
"1056","DOID:6119","DOID:14566",8
"1057","DOID:6118","DOID:14566",9
"1058","DOID:6448","DOID:14566",9
"1059","DOID:6113","DOID:14566",10
"1060","DOID:6112","DOID:14566",9
"1061","DOID:6110","DOID:14566",7
"1062","DOID:6115","DOID:14566",8
"1063","DOID:6114","DOID:14566",10
"1064","DOID:5140","DOID:14566",5
"1065","DOID:1468","DOID:7",7
"1066","DOID:5142","DOID:14566",7
"1067","DOID:13109","DOID:14566",6
"1068","DOID:5147","DOID:14566",5
"1069","DOID:5146","DOID:14566",5
"1070","DOID:5149","DOID:14566",8
"1071","DOID:1460","DOID:7",5
"1072","DOID:1461","DOID:7",4
"1073","DOID:1467","DOID:7",8
"1074","DOID:5747","DOID:14566",9
"1075","DOID:13306","DOID:7",5
"1076","DOID:12514","DOID:7",8
"1077","DOID:12510","DOID:7",7
"1078","DOID:9534","DOID:7",6
"1079","DOID:9820","DOID:7",10
"1080","DOID:4817","DOID:14566",7
"1081","DOID:4810","DOID:0014667",6
"1082","DOID:9531","DOID:0050117",5
"1083","DOID:4812","DOID:14566",11
"1084","DOID:4813","DOID:14566",10
"1085","DOID:14777","DOID:7",8
"1086","DOID:14775","DOID:7",6
"1087","DOID:14773","DOID:630",5
"1088","DOID:0060228","DOID:7",9
"1089","DOID:0060229","DOID:225",2
"1090","DOID:0060558","DOID:225",2
"1091","DOID:0060559","DOID:225",3
"1092","DOID:0060224","DOID:7",5
"1093","DOID:0060557","DOID:7",7
"1094","DOID:0060226","DOID:7",7
"1095","DOID:0060227","DOID:225",2
"1096","DOID:0060220","DOID:7",5
"1097","DOID:0060221","DOID:225",2
"1098","DOID:0060222","DOID:0014667",5
"1099","DOID:0060551","DOID:7",4
"1100","DOID:5364","DOID:14566",6
"1101","DOID:5495","DOID:14566",8
"1102","DOID:5494","DOID:14566",8
"1103","DOID:5492","DOID:14566",8
"1104","DOID:5363","DOID:14566",8
"1105","DOID:5362","DOID:0050117",3
"1106","DOID:5368","DOID:14566",9
"1107","DOID:9799","DOID:7",6
"1108","DOID:9790","DOID:0050117",4
"1109","DOID:9794","DOID:7",8
"1110","DOID:0050564","DOID:7",6
"1111","DOID:0050565","DOID:7",6
"1112","DOID:0050566","DOID:7",6
"1113","DOID:0050567","DOID:0080015",2
"1114","DOID:0050560","DOID:7",8
"1115","DOID:0050561","DOID:7",8
"1116","DOID:0050562","DOID:7",8
"1117","DOID:0050563","DOID:7",5
"1118","DOID:0050568","DOID:7",7
"1119","DOID:0050569","DOID:630",5
"1120","DOID:0050893","DOID:14566",7
"1121","DOID:3367","DOID:14566",8
"1122","DOID:10456","DOID:7",4
"1123","DOID:10457","DOID:0050117",5
"1124","DOID:10458","DOID:0050117",4
"1125","DOID:10459","DOID:7",4
"1126","DOID:7577","DOID:14566",8
"1127","DOID:7575","DOID:14566",7
"1128","DOID:0050304","DOID:7",7
"1129","DOID:0050308","DOID:0050117",4
"1130","DOID:8043","DOID:14566",6
"1131","DOID:2917","DOID:7",5
"1132","DOID:2916","DOID:7",4
"1133","DOID:2914","DOID:7",2
"1134","DOID:2913","DOID:7",5
"1135","DOID:9667","DOID:7",6
"1136","DOID:4367","DOID:0014667",5
"1137","DOID:4364","DOID:14566",6
"1138","DOID:4362","DOID:14566",6
"1139","DOID:4360","DOID:14566",5
"1140","DOID:0080029","DOID:7",7
"1141","DOID:9119","DOID:14566",8
"1142","DOID:10787","DOID:7",6
"1143","DOID:4346","DOID:0014667",5
"1144","DOID:9111","DOID:0050117",5
"1145","DOID:4436","DOID:14566",7
"1146","DOID:10783","DOID:7",9
"1147","DOID:9735","DOID:7",10
"1148","DOID:10780","DOID:7",6
"1149","DOID:14175","DOID:14566",6
"1150","DOID:3357","DOID:14566",8
"1151","DOID:14177","DOID:7",5
"1152","DOID:3355","DOID:14566",6
"1153","DOID:3352","DOID:14566",8
"1154","DOID:3350","DOID:14566",4
"1155","DOID:14172","DOID:7",5
"1156","DOID:13481","DOID:7",7
"1157","DOID:13482","DOID:0080015",2
"1158","DOID:14179","DOID:7",6
"1159","DOID:13487","DOID:150",4
"1160","DOID:8461","DOID:225",2
"1161","DOID:8630","DOID:14566",7
"1162","DOID:8463","DOID:7",8
"1163","DOID:8465","DOID:7",8
"1164","DOID:8464","DOID:7",9
"1165","DOID:8466","DOID:7",7
"1166","DOID:8469","DOID:0050117",3
"1167","DOID:7631","DOID:14566",8
"1168","DOID:7633","DOID:7",7
"1169","DOID:7632","DOID:14566",6
"1170","DOID:12689","DOID:14566",7
"1171","DOID:7634","DOID:14566",7
"1172","DOID:7188","DOID:7",6
"1173","DOID:12685","DOID:150",5
"1174","DOID:12680","DOID:7",5
"1175","DOID:12683","DOID:7",7
"1176","DOID:14213","DOID:630",5
"1177","DOID:14218","DOID:0014667",4
"1178","DOID:14219","DOID:7",5
"1179","DOID:6322","DOID:14566",9
"1180","DOID:8207","DOID:14566",7
"1181","DOID:8200","DOID:0050117",5
"1182","DOID:8203","DOID:14566",8
"1183","DOID:8208","DOID:14566",7
"1184","DOID:7455","DOID:7",4
"1185","DOID:7986","DOID:14566",8
"1186","DOID:7457","DOID:0050117",4
"1187","DOID:7984","DOID:14566",9
"1188","DOID:7983","DOID:14566",6
"1189","DOID:7459","DOID:14566",9
"1190","DOID:2001","DOID:14566",5
"1191","DOID:2000","DOID:7",9
"1192","DOID:2007","DOID:7",9
"1193","DOID:2006","DOID:7",10
"1194","DOID:9948","DOID:7",10
"1195","DOID:6581","DOID:14566",8
"1196","DOID:6856","DOID:14566",7
"1197","DOID:6585","DOID:14566",8
"1198","DOID:6854","DOID:14566",7
"1199","DOID:6587","DOID:14566",8
"1200","DOID:6858","DOID:14566",8
"1201","DOID:1677","DOID:7",7
"1202","DOID:1673","DOID:7",5
"1203","DOID:1672","DOID:7",6
"1204","DOID:1670","DOID:7",7
"1205","DOID:1679","DOID:7",4
"1206","DOID:1678","DOID:7",4
"1207","DOID:0050179","DOID:0050117",3
"1208","DOID:0050177","DOID:630",2
"1209","DOID:0050175","DOID:0050117",3
"1210","DOID:0050174","DOID:0050117",4
"1211","DOID:268","DOID:14566",6
"1212","DOID:1588","DOID:7",7
"1213","DOID:5804","DOID:7",8
"1214","DOID:263","DOID:14566",5
"1215","DOID:260","DOID:14566",10
"1216","DOID:1586","DOID:7",4
"1217","DOID:1580","DOID:7",7
"1218","DOID:264","DOID:14566",6
"1219","DOID:265","DOID:14566",7
"1220","DOID:0050840","DOID:7",8
"1221","DOID:9499","DOID:7",5
"1222","DOID:9498","DOID:7",6
"1223","DOID:0060545","DOID:630",6
"1224","DOID:3639","DOID:14566",7
"1225","DOID:0050799","DOID:0014667",5
"1226","DOID:0050798","DOID:0014667",4
"1227","DOID:3635","DOID:7",7
"1228","DOID:0050796","DOID:630",5
"1229","DOID:3637","DOID:14566",7
"1230","DOID:0050794","DOID:7",7
"1231","DOID:0050793","DOID:630",5
"1232","DOID:0050792","DOID:630",5
"1233","DOID:3633","DOID:0014667",4
"1234","DOID:0050790","DOID:630",5
"1235","DOID:1858","DOID:630",5
"1236","DOID:5772","DOID:14566",6
"1237","DOID:5773","DOID:7",4
"1238","DOID:13313","DOID:7",4
"1239","DOID:5776","DOID:7",8
"1240","DOID:1856","DOID:630",5
"1241","DOID:5774","DOID:7",8
"1242","DOID:5775","DOID:7",8
"1243","DOID:12308","DOID:0014667",4
"1244","DOID:12309","DOID:7",7
"1245","DOID:8042","DOID:14566",9
"1246","DOID:12304","DOID:7",5
"1247","DOID:12305","DOID:7",5
"1248","DOID:12306","DOID:7",5
"1249","DOID:12307","DOID:7",8
"1250","DOID:4176","DOID:7",4
"1251","DOID:4175","DOID:7",5
"1252","DOID:9675","DOID:7",7
"1253","DOID:9673","DOID:7",5
"1254","DOID:9672","DOID:7",6
"1255","DOID:3183","DOID:14566",6
"1256","DOID:3181","DOID:14566",5
"1257","DOID:3187","DOID:14566",8
"1258","DOID:3186","DOID:14566",6
"1259","DOID:3185","DOID:14566",7
"1260","DOID:3184","DOID:14566",8
"1261","DOID:0080055","DOID:7",8
"1262","DOID:0080054","DOID:7",8
"1263","DOID:0080057","DOID:7",7
"1264","DOID:0080056","DOID:7",8
"1265","DOID:0080051","DOID:7",8
"1266","DOID:0080050","DOID:7",8
"1267","DOID:0080053","DOID:0014667",5
"1268","DOID:0080052","DOID:7",8
"1269","DOID:8078","DOID:14566",8
"1270","DOID:2580","DOID:630",3
"1271","DOID:2581","DOID:630",2
"1272","DOID:2582","DOID:0014667",4
"1273","DOID:2583","DOID:7",5
"1274","DOID:10661","DOID:14566",7
"1275","DOID:10660","DOID:14566",7
"1276","DOID:2762","DOID:14566",7
"1277","DOID:2763","DOID:14566",7
"1278","DOID:2764","DOID:14566",7
"1279","DOID:2766","DOID:14566",7
"1280","DOID:2768","DOID:150",5
"1281","DOID:2769","DOID:150",4
"1282","DOID:467","DOID:14566",5
"1283","DOID:461","DOID:14566",5
"1284","DOID:468","DOID:14566",6
"1285","DOID:469","DOID:14566",5
"1286","DOID:8692","DOID:14566",7
"1287","DOID:8691","DOID:14566",11
"1288","DOID:8696","DOID:14566",9
"1289","DOID:728","DOID:7",7
"1290","DOID:727","DOID:7",4
"1291","DOID:724","DOID:7",4
"1292","DOID:10272","DOID:7",5
"1293","DOID:10273","DOID:7",4
"1294","DOID:720","DOID:7",5
"1295","DOID:14069","DOID:0050117",5
"1296","DOID:1802","DOID:7",6
"1297","DOID:9540","DOID:7",4
"1298","DOID:9544","DOID:14566",7
"1299","DOID:4715","DOID:14566",6
"1300","DOID:10892","DOID:0080015",2
"1301","DOID:9898","DOID:7",7
"1302","DOID:11204","DOID:7",9
"1303","DOID:4869","DOID:14566",7
"1304","DOID:7848","DOID:14566",7
"1305","DOID:7849","DOID:14566",7
"1306","DOID:7843","DOID:14566",7
"1307","DOID:7840","DOID:14566",8
"1308","DOID:7841","DOID:14566",8
"1309","DOID:5623","DOID:14566",8
"1310","DOID:6460","DOID:14566",6
"1311","DOID:6469","DOID:14566",7
"1312","DOID:6468","DOID:14566",6
"1313","DOID:1440","DOID:7",7
"1314","DOID:0050865","DOID:14566",7
"1315","DOID:5165","DOID:14566",8
"1316","DOID:1443","DOID:7",5
"1317","DOID:1116","DOID:0050117",4
"1318","DOID:5162","DOID:7",6
"1319","DOID:13121","DOID:7",5
"1320","DOID:5160","DOID:7",6
"1321","DOID:2712","DOID:7",5
"1322","DOID:3721","DOID:14566",11
"1323","DOID:5169","DOID:14566",8
"1324","DOID:12537","DOID:7",8
"1325","DOID:9809","DOID:7",5
"1326","DOID:0050866","DOID:14566",6
"1327","DOID:12531","DOID:7",6
"1328","DOID:9801","DOID:0050117",8
"1329","DOID:14155","DOID:7",8
"1330","DOID:14791","DOID:7",7
"1331","DOID:6553","DOID:14566",11
"1332","DOID:14793","DOID:630",3
"1333","DOID:14796","DOID:225",2
"1334","DOID:14798","DOID:7",7
"1335","DOID:14152","DOID:14566",7
"1336","DOID:0060208","DOID:7",7
"1337","DOID:0060209","DOID:7",7
"1338","DOID:14151","DOID:14566",7
"1339","DOID:0060202","DOID:7",7
"1340","DOID:0060203","DOID:7",7
"1341","DOID:0060200","DOID:7",7
"1342","DOID:0060201","DOID:7",7
"1343","DOID:0060206","DOID:7",7
"1344","DOID:0060207","DOID:7",7
"1345","DOID:0060204","DOID:7",7
"1346","DOID:0060205","DOID:7",7
"1347","DOID:9362","DOID:7",6
"1348","DOID:6227","DOID:7",7
"1349","DOID:9365","DOID:7",4
"1350","DOID:6554","DOID:14566",7
"1351","DOID:6229","DOID:14566",9
"1352","DOID:6228","DOID:14566",7
"1353","DOID:6559","DOID:14566",7
"1354","DOID:3264","DOID:14566",7
"1355","DOID:13832","DOID:7",5
"1356","DOID:0050542","DOID:7",7
"1357","DOID:0050543","DOID:7",7
"1358","DOID:0050540","DOID:7",7
"1359","DOID:0050541","DOID:7",7
"1360","DOID:0050546","DOID:7",4
"1361","DOID:0050547","DOID:14566",9
"1362","DOID:0050544","DOID:0014667",4
"1363","DOID:0050545","DOID:0080015",2
"1364","DOID:0050548","DOID:7",5
"1365","DOID:0050549","DOID:225",2
"1366","DOID:1022","DOID:0050117",4
"1367","DOID:1023","DOID:0050117",5
"1368","DOID:4696","DOID:14566",8
"1369","DOID:4697","DOID:14566",7
"1370","DOID:4692","DOID:7",7
"1371","DOID:4693","DOID:14566",6
"1372","DOID:4690","DOID:14566",7
"1373","DOID:4691","DOID:14566",6
"1374","DOID:4698","DOID:14566",6
"1375","DOID:1795","DOID:14566",6
"1376","DOID:0050898","DOID:14566",7
"1377","DOID:0050899","DOID:14566",9
"1378","DOID:1796","DOID:14566",6
"1379","DOID:0050328","DOID:7",5
"1380","DOID:0050890","DOID:7",5
"1381","DOID:0050891","DOID:14566",6
"1382","DOID:0050892","DOID:14566",7
"1383","DOID:1025","DOID:0050117",5
"1384","DOID:0050894","DOID:14566",4
"1385","DOID:0050895","DOID:14566",7
"1386","DOID:0050896","DOID:14566",8
"1387","DOID:0050897","DOID:14566",7
"1388","DOID:5349","DOID:14566",7
"1389","DOID:5348","DOID:14566",6
"1390","DOID:9120","DOID:0014667",3
"1391","DOID:5343","DOID:14566",7
